CHR1	34900000	35000000	0
CHR1	35000000	35100000	0
CHR1	35100000	35200000	0.522
CHR1	35200000	35300000	0
CHR1	35300000	35400000	0.231
CHR1	35400000	35500000	0
CHR1	35500000	35600000	0
CHR1	35600000	35700000	0
CHR1	35700000	35800000	0
CHR1	35800000	35900000	0
CHR1	35900000	36000000	0
CHR1	36000000	36100000	0
CHR1	36100000	36200000	0
CHR1	36200000	36300000	0
CHR1	36300000	36400000	0
CHR1	36400000	36500000	0
CHR1	36500000	36600000	0
CHR1	36600000	36700000	0
CHR1	36700000	36800000	0
CHR1	36800000	36900000	0
CHR1	36900000	37000000	0
CHR1	37000000	37100000	0
CHR1	37100000	37200000	0
CHR1	37200000	37300000	0
CHR1	37300000	37400000	0
CHR1	37400000	37500000	0
CHR1	37500000	37600000	0
CHR1	37600000	37700000	0
CHR1	37700000	37800000	0
CHR1	37800000	37900000	0
CHR1	37900000	38000000	0.309
CHR1	38000000	38100000	0.744
CHR1	38100000	38200000	0
CHR1	38200000	38300000	0
CHR1	38300000	38400000	0
CHR1	38400000	38500000	1.374
CHR1	38500000	38600000	0
CHR1	38600000	38700000	0
CHR1	38700000	38800000	0
CHR1	38800000	38900000	4.959
CHR1	38900000	39000000	10.815
CHR1	39000000	39100000	6.855
CHR1	39100000	39200000	6.225
CHR1	39200000	39300000	10.901
CHR1	39300000	39400000	52.297
CHR1	39400000	39500000	11.761
CHR1	39500000	39600000	6.098
CHR1	39600000	39700000	0.36
CHR1	39700000	39800000	1.918
CHR1	39800000	39900000	0.11
CHR1	39900000	40000000	2.088
CHR1	40000000	40100000	0
CHR1	40100000	40200000	14.625
CHR1	40200000	40300000	15.313
CHR1	40300000	40400000	9.501
CHR1	40400000	40500000	0.788
CHR1	40500000	40600000	0.285
CHR1	40600000	40700000	0
CHR1	40700000	40800000	0
CHR1	40800000	40900000	0
CHR1	40900000	41000000	5.232
CHR1	41000000	41100000	6.696
CHR1	41100000	41200000	5.994
CHR1	41200000	41300000	1.194
CHR1	41300000	41400000	2.596
CHR1	41400000	41500000	6.341
CHR1	41500000	41600000	2.823
CHR1	41600000	41700000	5.325
CHR1	41700000	41800000	2.148
CHR1	41800000	41900000	0
CHR1	41900000	42000000	3.238
CHR1	42000000	42100000	2.597
CHR1	42100000	42200000	6.297
CHR1	42200000	42300000	0.807
CHR1	42300000	42400000	0
CHR1	42400000	42500000	5.82
CHR1	42500000	42600000	0
CHR1	42600000	42700000	0.384
CHR1	42700000	42800000	4.98
CHR1	42800000	42900000	1.689
CHR1	42900000	43000000	1.794
CHR1	43000000	43100000	0
CHR1	43100000	43200000	7.739
CHR1	43200000	43300000	22.291
CHR1	43300000	43400000	12.9
CHR1	43400000	43500000	0
CHR1	43500000	43600000	0
CHR1	43600000	43700000	0.564
CHR1	43700000	43800000	10.557
CHR1	43800000	43900000	5.901
CHR1	43900000	44000000	0
CHR1	44000000	44100000	1.581
CHR1	44100000	44200000	9.648
CHR1	44200000	44300000	20.652
CHR1	44300000	44400000	3.999
CHR1	44400000	44500000	3.93
CHR1	44500000	44600000	9.538
CHR1	44600000	44700000	0.586
CHR1	44700000	44800000	0.19
CHR1	44800000	44900000	0.6
CHR1	44900000	45000000	0
CHR1	45000000	45100000	4.762
CHR1	45100000	45200000	1.037
CHR1	45200000	45300000	0
CHR1	45300000	45400000	2.435
CHR1	45400000	45500000	8.026
CHR1	45500000	45600000	3.592
CHR1	45600000	45700000	9.182
CHR1	45700000	45800000	14.607
CHR1	45800000	45900000	5.672
CHR1	45900000	46000000	3.184
CHR1	46000000	46100000	6.849
CHR1	46100000	46200000	4.236
CHR1	46200000	46300000	21.543
CHR1	46300000	46400000	12.954
CHR1	46400000	46500000	10.413
CHR1	46500000	46600000	40.905
CHR1	46600000	46700000	0
CHR1	46700000	46800000	1.551
CHR1	46800000	46900000	0.284
CHR1	46900000	47000000	14.452
CHR1	47000000	47100000	8.811
CHR1	47100000	47200000	0
CHR1	47200000	47300000	2.865
CHR1	47300000	47400000	1.725
CHR1	47400000	47500000	0
CHR1	47500000	47600000	0
CHR1	47600000	47700000	2.635
CHR1	47700000	47800000	3.815
CHR1	47800000	47900000	0
CHR1	47900000	48000000	2.254
CHR1	48000000	48100000	14.681
CHR1	48100000	48200000	26.823
CHR1	48200000	48300000	18.84
CHR1	48300000	48400000	5.64
CHR1	48400000	48500000	10.976
CHR1	48500000	48600000	2.186
CHR1	48600000	48700000	17.897
CHR1	48700000	48800000	0.147
CHR1	48800000	48900000	0
CHR1	48900000	49000000	2.26
CHR1	49000000	49100000	21.352
CHR1	49100000	49200000	0
CHR1	49200000	49300000	20.577
CHR1	49300000	49400000	16.33
CHR1	49400000	49500000	5.741
CHR1	49500000	49600000	4.275
CHR1	49600000	49700000	1.893
CHR1	49700000	49800000	0
CHR1	49800000	49900000	0
CHR1	49900000	50000000	0
CHR1	50000000	50100000	2.439
CHR1	50100000	50200000	20.795
CHR1	50200000	50300000	49.833
CHR1	50300000	50400000	1.183
CHR1	50400000	50500000	1.518
CHR1	50500000	50600000	0.037
CHR1	50600000	50700000	4.196
CHR1	50700000	50800000	12.531
CHR1	50800000	50900000	20.661
CHR1	50900000	51000000	21.555
CHR1	51000000	51100000	21.858
CHR1	51100000	51200000	12.231
CHR1	51200000	51300000	17.145
CHR1	51300000	51400000	4.533
CHR1	51400000	51500000	50.151
CHR1	51500000	51600000	32.973
CHR1	51600000	51700000	16.728
CHR1	51700000	51800000	3.804
CHR1	51800000	51900000	16.668
CHR1	51900000	52000000	4.66
CHR1	52000000	52100000	5.021
CHR1	52100000	52200000	0
CHR1	52200000	52300000	0
CHR1	52300000	52400000	0
CHR1	52400000	52500000	1.026
CHR1	52500000	52600000	2.49
CHR1	52600000	52700000	11.219
CHR1	52700000	52800000	6.421
CHR1	52800000	52900000	28.056
CHR1	52900000	53000000	1.305
CHR2	0	100000	0
CHR2	100000	200000	0
CHR2	200000	300000	0
CHR2	300000	400000	0
CHR2	400000	500000	0
CHR2	500000	600000	0
CHR2	600000	700000	0
CHR2	700000	800000	0
CHR2	800000	900000	10.56
CHR2	900000	1000000	18.816
CHR2	1000000	1100000	21.729
CHR2	1100000	1200000	17.943
CHR2	1200000	1300000	0
CHR2	1300000	1400000	33.718
CHR2	1400000	1500000	8.375
CHR2	1500000	1600000	1.312
CHR2	1600000	1700000	7.295
CHR2	1700000	1800000	2.979
CHR2	1800000	1900000	11.397
CHR2	1900000	2000000	0.756
CHR2	2000000	2100000	26.826
CHR2	2100000	2200000	7.455
CHR2	2200000	2300000	29.769
CHR2	2300000	2400000	13.995
CHR2	2400000	2500000	11.076
CHR2	2500000	2600000	3.615
CHR2	2600000	2700000	0
CHR2	2700000	2800000	13.863
CHR2	2800000	2900000	0.276
CHR2	2900000	3000000	0.253
CHR2	3000000	3100000	8.513
CHR2	3100000	3200000	3.554
CHR2	3200000	3300000	0.871
CHR2	3300000	3400000	9.558
CHR2	3400000	3500000	38.892
CHR2	3500000	3600000	15.003
CHR2	3600000	3700000	5.764
CHR2	3700000	3800000	36.154
CHR2	3800000	3900000	13.974
CHR2	3900000	4000000	19.477
CHR2	4000000	4100000	0.909
CHR2	4100000	4200000	36.918
CHR2	4200000	4300000	3.519
CHR2	4300000	4400000	0
CHR2	4400000	4500000	0
CHR2	4500000	4600000	1.012
CHR2	4600000	4700000	6.356
CHR2	4700000	4800000	0.075
CHR2	4800000	4900000	0
CHR2	4900000	5000000	4.95
CHR2	5000000	5100000	0
CHR2	5100000	5200000	0
CHR2	5200000	5300000	14.213
CHR2	5300000	5400000	22.735
CHR2	5400000	5500000	2.308
CHR2	5500000	5600000	0.383
CHR2	5600000	5700000	27.552
CHR2	5700000	5800000	20.275
CHR2	5800000	5900000	0.812
CHR2	5900000	6000000	7.268
CHR2	6000000	6100000	7.867
CHR2	6100000	6200000	1.035
CHR2	6200000	6300000	0
CHR2	6300000	6400000	0
CHR2	6400000	6500000	4.023
CHR2	6500000	6600000	7.377
CHR2	6600000	6700000	5.736
CHR2	6700000	6800000	8.443
CHR2	6800000	6900000	4.472
CHR2	6900000	7000000	3.036
CHR2	7000000	7100000	27.644
CHR2	7100000	7200000	12.731
CHR2	7200000	7300000	9.203
CHR2	7300000	7400000	16.32
CHR2	7400000	7500000	0.093
CHR2	7500000	7600000	2.697
CHR2	7600000	7700000	10.563
CHR2	7700000	7800000	11.499
CHR2	7800000	7900000	0.246
CHR2	7900000	8000000	1.212
CHR2	8000000	8100000	2.038
CHR2	8100000	8200000	0.323
CHR2	8200000	8300000	0.971
CHR2	8300000	8400000	13.324
CHR2	8400000	8500000	3.594
CHR2	8500000	8600000	0
CHR2	8600000	8700000	0.321
CHR2	8700000	8800000	0
CHR2	8800000	8900000	3.099
CHR2	8900000	9000000	0.916
CHR2	9000000	9100000	1.376
CHR2	9100000	9200000	0
CHR2	9200000	9300000	12.876
CHR2	9300000	9400000	15.879
CHR2	9400000	9500000	13.374
CHR2	9500000	9600000	2.205
CHR2	9600000	9700000	0
CHR2	9700000	9800000	11.571
CHR2	9800000	9900000	0.188
CHR2	9900000	10000000	11.976
CHR2	10000000	10100000	0.49
CHR2	10100000	10200000	0.956
CHR2	10200000	10300000	19.381
CHR2	10300000	10400000	3.04
CHR2	10400000	10500000	8.851
CHR2	10500000	10600000	8.396
CHR2	10600000	10700000	2.291
CHR2	10700000	10800000	3.849
CHR2	10800000	10900000	0.207
CHR2	10900000	11000000	24.93
CHR2	11000000	11100000	10.197
CHR2	11100000	11200000	6.594
CHR2	11200000	11300000	0.762
CHR2	11300000	11400000	1.704
CHR2	11400000	11500000	0
